"INCIDENT_KEY","OCCUR_DATE","OCCUR_TIME","BORO","LOC_OF_OCCUR_DESC","PRECINCT","JURISDICTION_CODE","LOC_CLASSFCTN_DESC","LOCATION_DESC","X_COORD_CD","Y_COORD_CD","Latitude","Longitude"
"226841841","04/12/2021","08:15:00","MANHATTAN","OUTSIDE","19","0","STREET",,"996888","220597","-73.95437371","40.77216335"
"227089382","04/16/2021","10:45:00","QUEENS","OUTSIDE","103","0","STREET",,"1042835","194388","-73.78871708","40.70004122"
"227089383","04/16/2021","15:00:00","STATEN ISLAND","OUTSIDE","120","0","OTHER",,"951311","172649","-74.11868851","40.64050518"
"227344208","04/24/2021","19:05:00","BROOKLYN","OUTSIDE","77","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1001597","185351","-73.93746337","40.67541365"
"227344448","04/23/2021","00:06:00","BROOKLYN","OUTSIDE","69","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1016320","170575","-73.88445544","40.6348157"
"227550941","04/29/2021","21:20:00","BRONX","OUTSIDE","42","0","STREET",,"1011125","241994","-73.90288739","40.83086041"
"227647478","05/02/2021","20:22:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"952145","171451","-74.11567771","40.63721999"
"227730192","05/04/2021","15:00:00","BRONX","OUTSIDE","41","0","STREET",,"1013070","238702","-73.89587319","40.82181868"
"227730194","05/04/2021","23:38:00","BRONX","OUTSIDE","44","0","STREET",,"1006857","242197","-73.91830931","40.83142954"
"227950655","05/08/2021","23:37:00","MANHATTAN","INSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","998005","226421","-73.95032901","40.78814702"
"227950663","05/08/2021","03:05:00","BRONX","OUTSIDE","41","0","STREET",,"1015849","233171","-73.88585856","40.80662814"
"227987578","05/10/2021","23:32:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1017706","181650","-73.87940686","40.66520902"
"228252164","05/15/2021","04:13:00","QUEENS","OUTSIDE","113","0","VEHICLE",,"1051329","196646","-73.75806147","40.70617857"
"228482606","05/20/2021","23:22:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1013046","183111","-73.89619791","40.66923552"
"228630115","05/24/2021","00:53:00","BRONX","OUTSIDE","40","0","STREET",,"1008250","234269","-73.91330396","40.80966575"
"228679850","05/25/2021","20:20:00","BRONX","OUTSIDE","42","0","STREET",,"1013758","241114","-73.8933768","40.82843666"
"229161013","06/05/2021","17:50:00","BRONX","OUTSIDE","44","0","STREET",,"1007847","245235","-73.91472119","40.83976538"
"229162470","06/04/2021","21:25:00","QUEENS","OUTSIDE","105","0","STREET",,"1056345","198394","-73.73995119","40.71093695"
"229188690","06/06/2021","02:47:00","MANHATTAN","OUTSIDE","28","0","STREET",,"999477","233821","-73.94499651","40.80845559"
"229196265","06/07/2021","02:05:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"952387","171081","-74.11480402","40.6362053"
"229347036","06/10/2021","00:22:00","MANHATTAN","OUTSIDE","10","0","STREET",,"983422","209491","-74.00298946","40.7416892"
"229579330","06/15/2021","12:40:00","QUEENS","INSIDE","107","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1036732","206997","-73.81062892","40.73468812"
"229700088","06/17/2021","18:50:00","BRONX","OUTSIDE","44","0","STREET",,"1008850","245976","-73.9110936","40.84179648"
"229848439","06/20/2021","23:14:00","QUEENS","OUTSIDE","101","0","STREET",,"1053356","155686","-73.7511702","40.59373711"
"229995494","06/23/2021","20:02:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1015014","183971","-73.88909976","40.6715894"
"230162224","06/27/2021","04:34:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1014210","182758","-73.89200351","40.66826275"
"230562013","07/07/2021","23:35:00","BRONX","INSIDE","48","0","STREET",,"1015952","248463","-73.88541425","40.84859992"
"230712739","07/09/2021","18:31:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999483","214809","-73.94501794","40.75627269"
"230717903","07/11/2021","01:09:00","BROOKLYN","OUTSIDE","79","0","STREET",,"996546","187436","-73.95566904","40.68114496"
"230719148","07/11/2021","03:58:00","BRONX","OUTSIDE","44","0","STREET",,"1006717","244842","-73.91880636","40.83868966"
"230741370","07/11/2021","23:36:00","BRONX","OUTSIDE","46","0","TAXI/LIVERY",,"1011780","248719","-73.90049292","40.84931655"
"230775122","07/12/2021","15:57:00","BRONX","OUTSIDE","48","0","STREET",,"1013738","251210","-73.89340468","40.85614728"
"230805644","07/13/2021","18:13:00","MANHATTAN","OUTSIDE","25","0","STREET",,"999399","231575","-73.94528334","40.80229108"
"231089374","07/19/2021","20:59:00","BRONX","OUTSIDE","47","0","STREET","GAS STATION","1026480","262584","-73.84727176","40.88731363"
"231633082","07/31/2021","03:38:00","MANHATTAN","OUTSIDE","32","0","STREET",,"1000688","236005","-73.94061663","40.81444789"
"229946096","06/22/2021","23:47:00","QUEENS","OUTSIDE","106","0","STREET",,"1033910","188462","-73.82094831","40.68383033"
"229993321","06/23/2021","20:15:00","BRONX","OUTSIDE","42","0","STREET",,"1012059","244778","-73.8995008","40.83849879"
"230232276","06/29/2021","14:35:00","BRONX","OUTSIDE","48","0","STREET",,"1013684","249148","-73.89360894","40.85048789"
"230234501","06/29/2021","22:00:00","BROOKLYN","OUTSIDE","77","0","STREET",,"999993","184489","-73.943248","40.67305065"
"230741369","07/11/2021","15:18:00","BRONX","OUTSIDE","48","0","STREET",,"1016567","250354","-73.88318221","40.85378792"
"230741754","07/11/2021","14:15:00","MANHATTAN","OUTSIDE","32","0","STREET",,"1001028","240331","-73.93937752","40.8263209"
"230805643","07/13/2021","20:00:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1018490","183591","-73.87657102","40.67053363"
"231005013","07/17/2021","13:20:00","QUEENS","OUTSIDE","105","0","STREET",,"1044871","182226","-73.78148377","40.66664569"
"232013188","08/09/2021","17:16:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1001641","233513","-73.93718023","40.80760622"
"231352384","07/25/2021","02:30:00","BRONX","OUTSIDE","42","0","VEHICLE",,"1009985","239866","-73.90701499","40.82502306"
"231633083","07/30/2021","22:45:00","BRONX","OUTSIDE","42","0","STREET",,"1011488","239284","-73.90158668","40.82342113"
"231671194","08/02/2021","03:20:00","BRONX","OUTSIDE","47","0","STREET",,"1026624","264376","-73.84673963","40.89223141"
"231823648","08/05/2021","02:58:00","BRONX","OUTSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1020748","237503","-73.86813871","40.81849938"
"231965177","08/07/2021","02:44:00","BROOKLYN","OUTSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1005472","182208","-73.92350342","40.66677838"
"232291901","08/14/2021","00:58:00","QUEENS","OUTSIDE","101","0","STREET",,"1051152","155726","-73.75910574","40.59386381"
"232946699","08/31/2021","00:40:00","QUEENS","OUTSIDE","101","0","STREET",,"1053639","158980","-73.75011736","40.60277623"
"232978166","08/31/2021","19:20:00","BRONX","OUTSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1022165","238603","-73.86301306","40.8215126"
"233080845","09/02/2021","17:42:00","BRONX","OUTSIDE","41","0","STREET",,"1014604","238800","-73.89033033","40.82208253"
"233172613","09/05/2021","23:57:00","BRONX","OUTSIDE","47","0","STREET",,"1021929","262836","-73.86372953","40.8880259"
"233210855","09/07/2021","00:30:00","BROOKLYN","OUTSIDE","81","0","STREET",,"1006482","189762","-73.91983779","40.68750992"
"233431365","09/10/2021","22:30:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1009715","185349","-73.908197","40.67538853"
"233459104","09/12/2021","14:09:00","BROOKLYN","OUTSIDE","67","0","DWELLING",,"1004722","175873","-73.92622614","40.64939196"
"233468973","09/13/2021","01:30:00","BROOKLYN","OUTSIDE","90","0","STREET",,"999619","196139","-73.94456969","40.70502788"
"233942902","09/22/2021","08:29:00","BROOKLYN","OUTSIDE","63","0","COMMERCIAL","FAST FOOD","1006640","170333","-73.91933259","40.63418121"
"234070579","09/25/2021","22:44:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1015237","181507","-73.88830719","40.6648255"
"234208387","09/28/2021","13:33:00","BROOKLYN","OUTSIDE","75","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1014174","184286","-73.89212649","40.67245689"
"234268730","09/29/2021","22:40:00","BROOKLYN","OUTSIDE","69","0","STREET",,"1010541","175595","-73.9052572","40.64861355"
"234613227","10/06/2021","20:21:00","MANHATTAN","INSIDE","28","0","STREET",,"996674","232475","-73.95512436","40.80476558"
"234674132","10/07/2021","17:39:00","BRONX","OUTSIDE","41","0","PLAYGROUND",,"1015761","236175","-73.88616233","40.81487359"
"234985331","10/14/2021","16:15:00","BROOKLYN","OUTSIDE","88","0","STREET",,"992482","188981","-73.97031963","40.68539034"
"234985335","10/14/2021","18:55:00","BRONX","OUTSIDE","43","0","STREET",,"1021107","243459","-73.86680897","40.8348454"
"235259980","10/21/2021","00:11:00","BROOKLYN","OUTSIDE","67","0","STREET",,"1001402","176951","-73.93818773","40.65235789"
"235428526","10/22/2021","22:22:00","BRONX","OUTSIDE","48","0","STREET",,"1013704","248181","-73.89354089","40.8478337"
"235457028","10/24/2021","20:49:00","BRONX","OUTSIDE","46","0","STREET",,"1012087","251300","-73.89937253","40.85639967"
"235498960","10/25/2021","19:25:00","QUEENS","INSIDE","106","0","STREET",,"1023176","184194","-73.85967519","40.67216936"
"235765524","10/30/2021","17:40:00","BROOKLYN","OUTSIDE","83","0","STREET",,"1006404","194694","-73.92010283","40.70104731"
"235839217","11/02/2021","09:06:00","BRONX","OUTSIDE","52","0","STREET",,"1014486","254336","-73.89068662","40.86472468"
"236105014","10/28/2021","20:44:00","BRONX","OUTSIDE","40","0","STREET",,"1010329","236424","-73.90578542","40.81557473"
"236285198","11/13/2021","22:17:00","BRONX","OUTSIDE","47","0","STREET",,"1024542","265071","-73.85426578","40.89414872"
"236761010","11/21/2021","17:50:00","BROOKLYN","OUTSIDE","75","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1021159","182989","-73.86695295","40.66887055"
"236761012","11/21/2021","03:10:00","QUEENS","OUTSIDE","113","0","STREET",,"1051611","191356","-73.75709727","40.69165666"
"236766472","11/21/2021","18:00:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1008892","186986","-73.91115803","40.67988405"
"236766473","11/19/2021","21:57:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"963772","166550","-74.07377008","40.6238023"
"236925857","11/24/2021","14:32:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1007797","179178","-73.91513317","40.65845582"
"237087697","11/29/2021","09:36:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1008682","186426","-73.91191718","40.67834756"
"237218215","12/01/2021","10:10:00","MANHATTAN","INSIDE","32","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1001774","241670","-73.9366785","40.82999463"
"237712917","12/12/2021","02:07:00","BROOKLYN","INSIDE","77","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1001187","184894","-73.93894262","40.67416008"
"238481445","12/31/2021","04:25:00","BROOKLYN","INSIDE","70","0","STREET",,"995434","174620","-73.95969954","40.64596935"
"238531160","01/01/2022","05:20:00","MANHATTAN","OUTSIDE","10","0","STREET",,"985059","215225","-73.99708131","40.75742759"
"238555660","01/02/2022","17:14:00","BRONX","OUTSIDE","47","0","STREET",,"1026365","263401","-73.84768253","40.88955659"
"238592450","01/03/2022","10:20:00","BRONX","INSIDE","44","0","DWELLING","MULTI DWELL - APT BUILD","1003462","242605","-73.93057624","40.83255742"
"238998456","01/11/2022","04:15:00","MANHATTAN","OUTSIDE","18","0","STREET",,"988695","216220","-73.98395629","40.76015753"
"239212995","01/16/2022","00:20:00","BRONX","OUTSIDE","50","0","STREET",,"1011320","256042","-73.90212603","40.8694174"
"239414903","01/19/2022","18:40:00","BRONX","OUTSIDE","52","0","STREET",,"1014703","256087","-73.88989413","40.86952989"
"239521789","01/21/2022","18:19:00","MANHATTAN","INSIDE","32","0","DWELLING","MULTI DWELL - APT BUILD","1000227","236101","-73.94228184","40.81471223"
"241639364","03/05/2022","07:20:00","QUEENS","OUTSIDE","102","0","STREET",,"1028190","197613","-73.84151248","40.70897791"
"239695758","01/25/2022","21:20:00","BRONX","OUTSIDE","48","0","VEHICLE",,"1019154","243876","-73.87386447","40.83599788"
"239930940","01/31/2022","17:45:00","BROOKLYN","OUTSIDE","70","0","STREET",,"995107","175859","-73.9608759","40.64937054"
"239930941","01/31/2022","13:55:00","BROOKLYN","OUTSIDE","67","0","STREET",,"1003542","180547","-73.93046515","40.66222372"
"240321242","02/08/2022","00:30:00","BRONX","OUTSIDE","48","0","STREET",,"1017157","246883","-73.88106652","40.84425888"
"240321668","02/08/2022","20:02:00","BROOKLYN","OUTSIDE","69","0","STREET",,"1008366","171800","-73.91310876","40.63820329"
"240863022","02/17/2022","16:30:00","BROOKLYN","INSIDE","73","0","DWELLING","MULTI DWELL - APT BUILD","1007726","187221","-73.91536106","40.68053224"
"241030769","02/21/2022","21:00:00","QUEENS","OUTSIDE","103","0","STREET",,"1044194","193224","-73.78382628","40.69683722"
"241326153","02/27/2022","17:03:00","BRONX","INSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1027069","237838","-73.84529963","40.81939048"
"241681117","03/06/2022","03:27:00","BROOKLYN","OUTSIDE","63","0","STREET","BAR/NIGHT CLUB","1003359","164228","-73.93117097","40.61743196"
"241800940","03/08/2022","22:00:00","MANHATTAN","OUTSIDE","10","2","HOUSING","MULTI DWELL - PUBLIC HOUS","983386","210348","-74.00311948","40.74404145"
"242393698","03/20/2022","01:25:00","BROOKLYN","INSIDE","81","0","STREET","MULTI DWELL - APT BUILD","1002921","191952","-73.93267189","40.69352919"
"242393701","03/20/2022","02:50:00","BRONX","OUTSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1006807","238604","-73.91850207","40.82156791"
"242551329","03/23/2022","23:48:00","BROOKLYN","INSIDE","60","2","HOUSING","MULTI DWELL - PUBLIC HOUS","990282","154635","-73.97828279","40.59111968"
"243433248","04/10/2022","23:45:00","QUEENS","OUTSIDE","112","0","COMMERCIAL","BAR/NIGHT CLUB","1026818","201907","-73.84643404","40.7207706"
"243566418","04/12/2022","16:22:00","BROOKLYN","OUTSIDE","79","2","HOUSING","MULTI DWELL - PUBLIC HOUS","998367","189350","-73.94909954","40.68639574"
"243630079","04/13/2022","17:27:00","BROOKLYN","OUTSIDE","78","0","STREET",,"991224","188218","-73.97485634","40.68329716"
"243648758","04/14/2022","01:41:00","BRONX","OUTSIDE","52","0","STREET",,"1013789","254575","-73.89320549","40.86538302"
"243767593","04/16/2022","18:13:00","BRONX","OUTSIDE","42","0","STREET",,"1015667","243850","-73.88646599","40.83593961"
"243788459","04/17/2022","19:51:00","QUEENS","INSIDE","103","0","HOUSING",,"1041197","192977","-73.79463636","40.69617906"
"244016643","04/22/2022","01:25:00","BRONX","OUTSIDE","52","0","STREET",,"1019758","259418","-73.8715994","40.87865357"
"244102489","04/24/2022","19:29:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1001511","234333","-73.93764772","40.80985715"
"244442669","05/01/2022","12:17:00","MANHATTAN","OUTSIDE","24","2","HOUSING","MULTI DWELL - APT BUILD","993952","229422","-73.96496098","40.79638934"
"244546028","05/03/2022","23:34:00","BROOKLYN","OUTSIDE","81","0","STREET",,"1002212","193214","-73.93522526","40.69699456"
"244590017","05/04/2022","23:49:00","BRONX","OUTSIDE","42","0","STREET",,"1015568","244263","-73.88682183","40.83707352"
"244817581","05/09/2022","15:21:00","BROOKLYN","OUTSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1006025","185468","-73.92149951","40.675725"
"252468056","10/12/2022","18:16:00","BROOKLYN","INSIDE","94","0","DWELLING","MULTI DWELL - APT BUILD","996975","207414","-73.95408455","40.73597923"
"244970465","05/12/2022","21:29:00","BRONX","OUTSIDE","52","0","STREET",,"1015090","254481","-73.88850226","40.86512057"
"245171561","05/16/2022","19:03:00","BROOKLYN","OUTSIDE","60","0","DWELLING","MULTI DWELL - APT BUILD","986770","148698","-73.99093021","40.57482548"
"245232406","05/17/2022","22:04:00","BROOKLYN","OUTSIDE","79","0","HOUSING","MULTI DWELL - PUBLIC HOUS","997758","193359","-73.95128738","40.69740047"
"245419159","05/20/2022","15:30:00","BROOKLYN","OUTSIDE","70","0","STREET",,"998810","169383","-73.94754531","40.63159"
"245666455","05/25/2022","19:14:00","BROOKLYN","INSIDE","75","0","DWELLING","PVT HOUSE","1018979","182044","-73.87481621","40.66628556"
"245824158","05/29/2022","04:41:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1009281","181210","-73.90977699","40.66402914"
"245857701","05/30/2022","20:24:00","BRONX","OUTSIDE","41","0","STREET",,"1013336","238224","-73.89491419","40.82050584"
"245857702","05/30/2022","04:15:00","QUEENS","OUTSIDE","103","0","STREET",,"1040325","191194","-73.79779584","40.69129071"
"245899806","05/31/2022","16:44:00","BROOKLYN","OUTSIDE","77","0","STREET",,"998888","185221","-73.94722993","40.67506172"
"246106116","06/03/2022","20:42:00","BRONX","OUTSIDE","47","0","STREET",,"1026709","257489","-73.84647585","40.87332836"
"246141371","06/05/2022","02:40:00","BRONX","OUTSIDE","44","0","STREET",,"1009113","245401","-73.91014521","40.84021753"
"246212283","06/06/2022","13:36:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1000971","233884","-73.93959953","40.80862581"
"246359108","06/08/2022","14:22:00","BRONX","OUTSIDE","52","0","STREET",,"1016542","257532","-73.88323799","40.87348943"
"246571021","06/13/2022","14:21:00","BRONX","OUTSIDE","49","0","STREET","MULTI DWELL - APT BUILD","1021438","252793","-73.86556105","40.86046306"
"246769432","06/16/2022","19:04:00","BRONX","OUTSIDE","40","0","STREET",,"1010155","236285","-73.90641457","40.81519373"
"246769433","06/16/2022","22:05:00","MANHATTAN","OUTSIDE","5","0","OTHER",,"986359","201336","-73.99239323","40.7193055"
"246824176","06/17/2022","19:10:00","BROOKLYN","OUTSIDE","70","0","STREET",,"996456","176935","-73.95601254","40.65232217"
"246919966","06/20/2022","23:50:00","QUEENS","OUTSIDE","105","0","STREET","PVT HOUSE","1059828","190186","-73.72748003","40.68837894"
"246999028","06/22/2022","05:28:00","BRONX","OUTSIDE","41","0","STREET",,"1015533","238047","-73.8869773","40.82001251"
"247241785","06/27/2022","23:58:00","BRONX","OUTSIDE","42","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1009441","242939","-73.90896905","40.83345913"
"247290298","06/28/2022","21:10:00","BRONX","OUTSIDE","49","0","HOUSING","MULTI DWELL - PUBLIC HOUS","1024461","256173","-73.85461217","40.86972688"
"247492011","07/02/2022","21:39:00","QUEENS","INSIDE","102","0","COMMERCIAL","SMALL MERCHANT","1033692","194201","-73.8216922","40.69958376"
"247512550","07/03/2022","20:03:00","QUEENS","OUTSIDE","105","0","STREET",,"1055516","200455","-73.7429196","40.71660059"
"247542074","07/04/2022","23:50:00","BRONX","OUTSIDE","52","0","STREET",,"1014314","254677","-73.89130694","40.86566121"
"247550280","07/05/2022","01:52:00","BRONX","OUTSIDE","42","0","STREET",,"1010650","240263","-73.90461064","40.82611075"
"247664545","07/06/2022","19:59:00","QUEENS","OUTSIDE","113","0","STREET",,"1039252","188572","-73.80168646","40.68410067"
"247943980","07/12/2022","22:43:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1008222","186320","-73.91357599","40.67805787"
"248002506","07/13/2022","22:50:00","MANHATTAN","OUTSIDE","34","0","VEHICLE",,"1003372","248278","-73.93088529","40.84812835"
"248853426","08/01/2022","00:55:00","BROOKLYN","OUTSIDE","75","0","HOUSING","MULTI DWELL - PUBLIC HOUS","1013030","182525","-73.89625809","40.66762713"
"247943981","07/12/2022","22:46:00","BRONX","OUTSIDE","47","0","STREET",,"1023399","265246","-73.85839897","40.89463418"
"248264388","07/19/2022","16:20:00","MANHATTAN","OUTSIDE","25","0","STREET","GROCERY/BODEGA","1001738","233162","-73.93683075","40.80664263"
"248475873","07/24/2022","01:55:00","MANHATTAN","OUTSIDE","23","0","STREET",,"999834","229196","-73.94371764","40.79576061"
"248602150","07/26/2022","15:03:00","BRONX","OUTSIDE","47","0","STREET",,"1025439","258185","-73.8510637","40.87524468"
"248602152","07/26/2022","22:13:00","QUEENS","OUTSIDE","113","0","DWELLING","PVT HOUSE","1051036","182958","-73.75925394","40.6686105"
"248893549","08/01/2022","21:29:00","QUEENS","OUTSIDE","100","0","STREET","PVT HOUSE","1040482","156570","-73.7975183","40.59625453"
"249133821","08/06/2022","02:08:00","BRONX","OUTSIDE","42","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1010883","244201","-73.90375311","40.83691872"
"249233454","08/08/2022","20:07:00","QUEENS","OUTSIDE","110","0","STREET",,"1018440","211753","-73.87660826","40.74783177"
"249562077","08/13/2022","20:30:00","MANHATTAN","OUTSIDE","25","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1002174","234576","-73.93525205","40.8105228"
"249589016","08/15/2022","00:30:00","BROOKLYN","OUTSIDE","81","0","STREET",,"1001586","192569","-73.93748445","40.69522543"
"249910515","08/20/2022","13:30:00","QUEENS","OUTSIDE","101","0","STREET",,"1049831","156463","-73.76385512","40.5958966"
"249978890","08/23/2022","02:43:00","MANHATTAN","OUTSIDE","32","0","STREET",,"1001767","238881","-73.93671107","40.82233963"
"250252452","08/27/2022","13:29:00","BRONX","OUTSIDE","47","0","STREET",,"1025475","258401","-73.85093219","40.87583737"
"250605938","09/04/2022","15:51:00","BROOKLYN","OUTSIDE","72","0","STREET","COMMERCIAL BLDG","985328","181144","-73.99611579","40.6638833"
"252484504","10/13/2022","02:01:00","BRONX","OUTSIDE","48","0","STREET",,"1016443","250401","-73.88363022","40.85391737"
"250969763","09/12/2022","15:02:00","BRONX","OUTSIDE","52","0","STREET",,"1016869","256028","-73.88206293","40.86936022"
"251475263","09/22/2022","01:50:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1000432","233440","-73.94154765","40.80740816"
"251475266","09/22/2022","16:30:00","MANHATTAN","OUTSIDE","25","0","STREET",,"1002461","229878","-73.93422802","40.79762749"
"251570401","09/24/2022","12:45:00","BROOKLYN","INSIDE","62","0","DWELLING","MULTI DWELL - APT BUILD","986000","165615","-73.99369759","40.62125942"
"251582994","09/24/2022","23:57:00","BRONX","OUTSIDE","41","0","STREET","SMALL MERCHANT","1016141","235688","-73.88479183","40.81353555"
"251681399","09/27/2022","18:19:00","QUEENS","OUTSIDE","102","0","PLAYGROUND",,"1024860","189532","-73.85357229","40.68681338"
"251865027","09/30/2022","22:59:00","BRONX","OUTSIDE","43","0","STREET",,"1025117","239504","-73.8523419","40.82397242"
"252693224","10/17/2022","19:13:00","BROOKLYN","OUTSIDE","83","0","STREET",,"1004312","195804","-73.92764433","40.70409899"
"253020831","10/24/2022","01:02:00","BRONX","INSIDE","49","0","HOUSING","MULTI DWELL - PUBLIC HOUS","1024917","256706","-73.8529602","40.87118771"
"253952868","11/10/2022","10:55:00","BROOKLYN","OUTSIDE","77","0","STREET",,"998119","185275","-73.95000214","40.67521118"
"254110477","11/14/2022","16:19:00","QUEENS","OUTSIDE","107","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1036384","205387","-73.81189709","40.73027114"
"254599620","11/23/2022","23:05:00","QUEENS","OUTSIDE","105","0","VEHICLE",,"1049994","180190","-73.76303707","40.66102078"
"254736698","11/28/2022","02:54:00","BRONX","OUTSIDE","46","0","STREET",,"1011517","251858","-73.90143078","40.85793299"
"255083775","12/04/2022","20:28:00","BRONX","INSIDE","42","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1010421","243113","-73.90542696","40.83393386"
"255138318","12/06/2022","00:08:00","BROOKLYN","INSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1006025","185468","-73.92149951","40.675725"
"255765230","12/11/2022","17:45:00","BROOKLYN","OUTSIDE","81","0","STREET",,"1000748","194082","-73.94050274","40.69937986"
"255921208","12/14/2022","20:03:00","BROOKLYN","OUTSIDE","77","0","STREET",,"1003509","185018","-73.93057133","40.67449569"
"256520125","12/18/2022","00:50:00","BRONX","OUTSIDE","48","0","OTHER","HOSPITAL","1014256","250228","-73.89153655","40.85345024"
"260524023","12/26/2022","21:08:00","BRONX","OUTSIDE","49","0","STREET",,"1027434","251387","-73.84389368","40.85657673"
"261467498","01/05/2023","21:05:00","BROOKLYN","OUTSIDE","61","0","COMMERCIAL","LIQUOR STORE","998473","152622","-73.94879474","40.58558503"
"264080895","02/22/2023","08:25:00","MANHATTAN","INSIDE","25","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1002115","235058","-73.9354639","40.81184587"
"261948977","01/14/2023","16:30:00","MANHATTAN","OUTSIDE","20","2","HOUSING","MULTI DWELL - PUBLIC HOUS","987541","220634","-73.98811973","40.77227332"
"262443110","01/24/2023","22:58:00","BRONX","INSIDE","42","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1010158","242490","-73.90637977","40.83222468"
"263429756","02/10/2023","18:20:00","QUEENS","OUTSIDE","103","0","STREET",,"1045929","197772","-73.77752775","40.70930845"
"263429758","02/11/2023","02:32:00","QUEENS","OUTSIDE","114","0","STREET",,"1006592","218612","-73.91934538","40.76669584"
"263482952","02/11/2023","22:06:00","MANHATTAN","INSIDE","25","0","DWELLING","MULTI DWELL - APT BUILD","1002329","231920","-73.93469927","40.8032325"
"263623274","02/14/2023","11:54:00","BROOKLYN","OUTSIDE","75","0","HOUSING","MULTI DWELL - PUBLIC HOUS","1014300","184310","-73.89167216","40.67252233"
"263692951","02/15/2023","21:55:00","MANHATTAN","OUTSIDE","33","0","STREET",,"1001891","245600","-73.93624538","40.84078111"
"263693794","02/15/2023","18:41:00","BROOKLYN","OUTSIDE","77","0","STREET",,"1001088","183604","-73.93930274","40.67061951"
"264262260","02/26/2023","18:06:00","QUEENS","OUTSIDE","113","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1044258","189029","-73.78363285","40.68532251"
"264600807","03/03/2023","00:23:00","MANHATTAN","OUTSIDE","9","2","HOUSING","MULTI DWELL - PUBLIC HOUS","990468","202168","-73.97756926","40.72158721"
"264657997","03/06/2023","21:13:00","BRONX","OUTSIDE","47","0","STREET","MULTI DWELL - APT BUILD","1023888","266681","-73.85662176","40.89857061"
"264658457","03/06/2023","21:25:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1017036","183890","-73.88181102","40.67135982"
"264838131","01/27/2023","18:00:00","BROOKLYN","INSIDE","81","0","DWELLING","MULTI DWELL - APT BUILD","1004918","190071","-73.92547628","40.68836184"
"265303127","03/18/2023","02:40:00","BROOKLYN","INSIDE","75","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1012375","181816","-73.89862212","40.66568319"
"265417230","03/21/2023","00:40:00","BRONX","OUTSIDE","41","0","STREET",,"1012918","240579","-73.89641436","40.82697101"
"265522341","03/22/2023","14:34:00","BRONX","OUTSIDE","42","0","STREET",,"1008690","238862","-73.91169778","40.82227104"
"265618360","03/24/2023","13:30:00","BRONX","OUTSIDE","44","0","STREET",,"1009486","243711","-73.90880353","40.83557792"
"265681414","03/25/2023","17:14:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1008245","183796","-73.91350206","40.67113"
"265816883","03/28/2023","21:20:00","BROOKLYN","OUTSIDE","79","0","COMMERCIAL","RESTAURANT/DINER","1001031","188116","-73.93949698","40.68300404"
"266051443","04/01/2023","16:35:00","BROOKLYN","OUTSIDE","69","0","STREET",,"1014454","174653","-73.89116025","40.64601549"
